code,name
306040,에스제이그룹
009190,대양금속
071055,한국금융지주우
064760,티씨케이
004870,티웨이홀딩스
266160,RISE 고배당
530145,삼성 레버리지 천연가스 선물 ETN D
338840,와이바이오로직스
500085,신한 코스피 200 TR ETN
446840,지슨
493280,아이엠바이오로직스
472230,에스케이증권제11호스팩
021650,한국큐빅
0017Y0,1Q 종합채권(AA-이상)액티브
138530,TIGER LG그룹플러스
045390,대아티아이
610074,메리츠 미국채10년 ETN
468630,KODEX iShares미국투자등급회사채액티브
045520,크린앤사이언스
048430,유라테크
001430,세아베스틸지주
115440,우리넷
337160,KODEX 200ESG
760012,키움 반도체TOP10 ETN
168330,내츄럴엔도텍
0008E0,ACE 미국중심중소형제조업
018260,삼성에스디에스
152100,PLUS 200
496070,신한제16호스팩
0155N0,HANARO K휴머노이드테마TOP10
610098,메리츠 미국채30년 풋라이트 ETN(H)
378800,샤페론
0086B0,TIGER 리츠부동산인프라TOP10액티브
0197X0,SOL SK하이닉스선물단일종목인버스2X
0001A0,덕양에너젠
419890,KIWOOM 단기채권ESG액티브
028300,HLB
073570,리튬포어스
002210,동성제약
212710,아이에스티이
065060,지엔코
760008,키움 코스닥 150 TR ETN
014830,유니드
003920,남양유업
0087F0,ACE 차이나AI빅테크TOP2+액티브
107640,한중엔시에스
053980,오상자이엘
001770,SHD
610060,메리츠 인버스 3X 국채10년 ETN
475660,에스켐
083500,에프엔에스테크
377220,프롬바이오
006200,한국전자홀딩스
570094,한투 일본엔선물 ETN C
278470,에이피알
462330,KODEX 2차전지산업레버리지
092130,이크레더블
204270,제이앤티씨
348210,넥스틴
570063,한투 베트남VN30선물 ETN(H)
261240,KODEX 미국달러선물
304660,KODEX 미국30년국채울트라선물(H)
078000,텔코웨어
461500,HANARO 종합채권(AA-이상)액티브
019210,와이지-원
024830,세원물산
0089B0,PLUS 미국나스닥100미국채혼합50
003720,삼영
039420,케이엘넷
040160,누리플렉스
081580,성우전자
393890,더블유씨피
020120,키다리스튜디오
484120,도우인시스
307930,컴퍼니케이
483280,KODEX 미국AI테크TOP10타겟커버드콜
097870,효성오앤비
458750,TIGER 미국배당다우존스타겟커버드콜1호
280920,PLUS 주도업종
950220,네오이뮨텍
330860,네패스아크
411080,샌즈랩
081660,미스토홀딩스
476450,KIWOOM 머니마켓액티브
465770,STX그린로지스
041520,이엘씨
096240,크레버스
004410,서울식품
001070,대한방직
308170,씨티알모빌리티
021080,에이티넘인베스트
067630,HLB생명과학
000880,한화
003650,미창석유
520093,미래에셋 인버스 2X 은 선물 ETN B
500100,신한 금 선물 ETN
385510,KODEX 신재생에너지액티브
044180,KD
493790,유안타제17호스팩
382480,지아이텍
090460,비에이치
355390,크라우드웍스
080520,오디텍
117580,대성에너지
163730,핑거
0060H0,TIGER 토탈월드스탁액티브
403870,HPSP
222080,SFA넥셀
570126,한투 솔랙티브인버스2X금선물 ETN
032540,TJ미디어
453450,그리드위즈
115610,이미지스
477760,DB금융스팩12호
094480,갤럭시아머니트리
494120,큐리오시스
0041J0,엘에스스팩1호
423170,SOL 글로벌AI반도체탑픽액티브
025440,DH오토웨어
089860,롯데렌탈
011200,HMM
033170,시그네틱스
003495,대한항공우
458650,성우
003310,대주산업
008830,대동기어
004990,롯데지주
241820,피씨엘
002320,한진
289250,TIGER MSCI KOREA ESG유니버설
429980,SOL 한국형글로벌전기차&2차전지액티브
0127T0,KIWOOM 미국S&P500&배당다우존스비중전환
182480,TIGER 미국MSCI리츠(합성 H)
0198B0,1Q 삼성전자선물단일종목레버리지
011760,현대코퍼레이션
225040,TIGER 미국S&P500레버리지(합성 H)
466950,TIGER 글로벌AI액티브
199430,케이엔알시스템
236810,엔비티
228850,레이언스
0091P0,TIGER 코리아원자력
039290,인포뱅크
465350,RISE 2차전지TOP10인버스(합성)
102940,코오롱생명과학
100130,동국S&C
123570,이엠넷
0184E0,1Q 200채권혼합50액티브
487570,HS효성
037270,YG PLUS
005745,크라운해태홀딩스우
390390,KODEX 미국반도체
444490,WON 미국S&P500
005725,넥센우
228790,TIGER 화장품
014680,한솔케미칼
042110,에스씨디
111110,호전실업
099520,DGI
464310,TIGER 글로벌AI&로보틱스 INDXX
017180,명문제약
219900,ACE 중국본토CSI300레버리지(합성)
126720,수산인더스트리
078150,HB테크놀러지
232830,아이티센피엔에스
377740,바이오노트
580085,KB 솔랙티브 천연가스 선물 ETN
002790,아모레퍼시픽홀딩스
454910,두산로보틱스
167860,KIWOOM 국고채10년레버리지
004255,NPC우
464930,TIGER 글로벌혁신블루칩TOP10
0118S0,SOL 미국넥스트테크TOP10액티브
315640,딥노이드
483330,ACE 마이크로소프트밸류체인액티브
417860,오브젠
132030,KODEX 골드선물(H)
464610,SOL 의료기기소부장Fn
009070,KCTC
270660,에브리봇
328380,솔트웨어
0000D0,TIGER 엔비디아미국채커버드콜밸런스(합성)
267250,HD현대
489030,PLUS 고배당주위클리커버드콜
001940,KISCO홀딩스
0098Z0,FOCUS 200
019570,GMI벤처
169330,엠브레인
229640,LS에코에너지
092460,한라IMS
217770,TIGER 원유선물인버스(H)
451800,한화리츠
457690,KODEX 33-06 국고채액티브
530063,삼성 레버리지 구리 선물 ETN(H)
311690,CJ 바이오사이언스
020710,시공테크
360350,코셈
382150,온코크로스
0000Z0,RISE 바이오TOP10액티브
138540,TIGER 현대차그룹플러스
500068,신한 인버스 2X 10년 국채선물 ETN
520073,미래에셋 레버리지 미국 AI TOP3 ETN
067990,도이치모터스
263810,상신전자
338100,NH프라임리츠
489860,KIWOOM 글로벌전력GRID인프라
484590,삼양컴텍
570103,한투 인버스2X나스닥100 ETN B
039130,하나투어
013870,지엠비코리아
226980,KODEX 200 중소형
760005,키움 INDXX 미국테크탑10 ETN
484870,엠앤씨솔루션
183300,코미코
318020,포인트모바일
050090,비케이홀딩스
400590,SOL 글로벌탄소배출권선물ICE(합성)
520078,미래에셋 미국 제약 TOP3 ETN
088290,이원컴포텍
389680,유디엠텍
048830,엔피케이
530092,삼성 인버스 코스피 200 선물 ETN
443250,레뷰코퍼레이션
077500,유니퀘스트
004450,삼화왕관
068050,팬엔터테인먼트
100840,SNT에너지
298000,효성화학
049070,인탑스
251590,PLUS 고배당저변동50
530141,삼성 중국 자동차 TOP5 TR ETN(H)
500093,신한 블룸버그 레버리지 WTI원유선물 ETN B
005387,현대차2우B
260930,씨티케이
024070,WISCOM
314930,바이오다인
368680,KODEX K-뉴딜디지털플러스
091970,LSK아이로봇
0037T0,KB제32호스팩
105760,포스뱅크
004090,한국석유
449190,KODEX 미국나스닥100(H)
494340,ACE 글로벌AI맞춤형반도체
051500,CJ프레시웨이
417500,제이아이테크
003070,코오롱글로벌
297090,씨에스베어링
489480,키움제11호스팩
417450,RISE 글로벌수소경제
570125,한투 솔랙티브레버리지금선물 ETN
248070,솔루엠
383800,LX홀딩스
061970,LB세미콘
130500,GH신소재
550095,N2 레버리지 국채10년 ETN
053800,안랩
108230,톱텍
069460,대호에이엘
439090,마녀공장
0155M0,ACE 미국SMR원자력TOP10
039340,한국경제TV
110020,전진바이오팜
152870,파워 200
127120,제이에스링크
002720,국제약품
195920,TIGER 일본TOPIX(합성 H)
119830,아이텍
462900,KoAct 바이오헬스케어액티브
130660,한전산업
760028,키움 인버스 2X 반도체TOP10 ETN
471230,KODEX 국고채10년액티브
033100,제룡전기
031310,아이즈비전
065770,CS
024880,케이피에프
142760,모아라이프플러스
0007J0,인벤테라
317770,엑스페릭스
424870,이뮨온시아
361610,SK아이이테크놀로지
079960,동양이엔피
289480,TIGER 200커버드콜
087260,모바일어플라이언스
520092,미래에셋 레버리지 은 선물 ETN B
177830,파버나인
466810,BNK 2차전지양극재
089790,제이티
610105,메리츠 레버리지 국채30년 ETN B
261520,이지스
610072,메리츠 KAP 레버리지 중국 위안화 ETN
067000,조이시티
256940,킵스파마
039610,화성밸브
580067,KB 인도 디지털 Select 5 ETN
041960,코미팜
030190,NICE평가정보
274090,켄코아에어로스페이스
291230,엔피
150900,파수AI
138080,오이솔루션
058470,리노공업
051915,LG화학우
610025,메리츠 인버스 2X 미국채10년 ETN(H)
157450,TIGER 단기통안채
019175,신풍제약우
037710,광주신세계
354320,알멕
455030,KODEX 미국달러SOFR금리액티브(합성)
048470,대동스틸
476060,온코닉테라퓨틱스
088350,한화생명
001740,SK네트웍스
00499K,롯데지주우
334700,RISE 팔라듐선물인버스(H)
292770,KODEX 국채선물3년인버스
393210,토마토시스템
140950,파워 코스피100
700026,하나 CD금리투자 ETN
081150,티플랙스
580060,KB 레버리지 미국채 10년 ETN
232680,라온로보틱스
453860,에이에스텍
0223A0,RISE 코스닥커버드콜액티브
001065,JW중외제약우
024940,PN풍년
080580,오킨스전자
101970,우양에이치씨
0153P0,ACE 리츠부동산인프라액티브
463690,KODEX 미국S&P500커뮤니케이션
095500,미래나노텍
039490,키움증권
195500,마니커에프앤지
226340,본느
012800,대창
401590,HANARO 글로벌탄소배출권선물ICE(합성)
084110,휴온스글로벌
016710,대성홀딩스
013890,지누스
270810,RISE 코스닥150
246720,아스타
118000,메타케어
0101C0,하나36호스팩
263800,데이타솔루션
580054,KB 인버스 2X 콩 선물 ETN
005290,동진쎄미켐
065500,오리엔트정공
044480,빌리언스
0020H0,KoAct 글로벌양자컴퓨팅액티브
0046Y0,ACE 미국배당퀄리티
0225V0,KODEX 미국CPU반도체TOP10
570098,한투 레버리지엔달러선물 ETN(H)
329670,KODEX TRF7030
415640,KB발해인프라
023810,인팩
352910,오비고
069540,빛과전자
269420,KODEX S&P글로벌인프라(합성)
130680,TIGER 원유선물Enhanced(H)
052860,아이앤씨
094850,참좋은여행
139270,TIGER 200 금융
267290,경동도시가스
475310,SOL 반도체후공정
064550,바이오니아
460930,현대힘스
285690,FOCUS ESG리더스
0198A0,KIWOOM 코스닥150커버드콜액티브
095660,네오위즈
389650,넥스트바이오메디컬
472170,TIGER 미국테크TOP10채권혼합
073240,금호타이어
054540,삼영엠텍
398120,에스지헬스케어
432720,퀄리타스반도체
006360,GS건설
225130,ACE 골드선물 레버리지(합성 H)
025880,케이씨피드
027040,서울전자통신
530090,삼성 인버스 은 선물 ETN(H)
004835,덕성우
016360,삼성증권
102780,KODEX 삼성그룹
342870,오아
0221Z0,ACE K바이오코스닥액티브
479960,위너스일렉
018670,SK가스
700013,하나 레버리지 콩 선물 ETN(H)
046940,우원개발
036530,SNT홀딩스
189330,씨이랩
413390,엠오티
488900,비츠로넥스텍
101680,한국정밀기계
039010,현대에이치티
500095,신한 S&P500 VIX S/T 선물 ETN E
078140,대봉엘에스
056080,유진로봇
039980,폴라리스AI
199480,뱅크웨어글로벌
610051,메리츠 인버스 국채5년 ETN
000050,경방
000650,천일고속
160980,싸이맥스
101000,KS인더스트리
079810,APS이노베이션
372800,아이티아이즈
570115,한투 인버스0.5X S&P500 VIX S/T선물 ETN B
014710,사조씨푸드
051600,한전KPS
470310,UNICORN 생성형AI강소기업액티브
0098T0,교보19호스팩
004770,써니전자
014580,태경비케이
0041B0,교보18호스팩
004060,SG세계물산
011560,세보엠이씨
014620,성광벤드
700035,하나 인버스 2X K방산TOP10 ETN
123750,알톤
194480,데브시스터즈
437080,KODEX 미국종합채권ESG액티브(H)
321260,프로이천
001620,케이비아이동국실업
950210,프레스티지바이오파마
069330,유아이디
003230,삼양식품
0162Z0,RISE 삼성전자SK하이닉스채권혼합50
473050,유안타제15호스팩
310960,TIGER 200TR
004430,송원산업
213630,PLUS 미국다우존스고배당주(합성 H)
309230,ACE 미국WideMoat동일가중
700014,하나 인버스 2X 콩 선물 ETN(H)
003100,선광
046390,삼화네트웍스
308080,바이젠셀
610106,메리츠 인버스 국채30년 ETN B
280940,KODEX 골드선물인버스(H)
0167A0,SOL AI반도체TOP2플러스
017940,E1
474590,WON 반도체밸류체인액티브
010690,화신
357580,아모센스
0192L0,RISE SK하이닉스단일종목레버리지
058110,멕아이씨에스
101400,엔시트론
145995,삼양사우
266420,KODEX 헬스케어
001060,JW중외제약
0104G0,PLUS K방산레버리지
464080,에스오에스랩
007815,코리아써우
456200,PLUS 미국달러SOFR금리액티브(합성)
0082V0,KODEX TDF2060액티브 적격
610092,메리츠 인버스 일본 국채 10년 ETN
002420,세기상사
096760,JW홀딩스
174350,TIGER 로우볼
050120,ES큐브
032560,황금에스티
065450,빅텍
271050,KODEX WTI원유선물인버스(H)
214450,파마리서치
299030,하나기술
433250,UNICORN R&D 액티브
205100,엑셈
364970,TIGER 바이오TOP10
387570,파인메딕스
049120,파인디앤씨
285130,SK케미칼
438330,TIGER 우량회사채액티브
580088,KB 인버스 2X KOSPI 200 선물 ETN B
084650,랩지노믹스
416090,ACE 중국과창판STAR50
462870,시프트업
047560,이스트소프트
140570,RISE 수출주
368970,오에스피
036580,팜스코
0186S0,1Q 코스닥150채권혼합50액티브
376930,노을
028080,휴맥스홀딩스
760016,키움 레버리지 조선TOP10 ETN
414270,ACE 글로벌자율주행액티브
486240,DAISHIN343 AI반도체&인프라액티브
497520,ACE 일라이릴리밸류체인
037350,성도이엔지
016920,카스
520086,미래에셋-0.5X S&P500 VIX S/T선물 ETN(H)B
015360,INVENI
550091,N2 방위산업 Top5 ETN
152380,KODEX 국채선물10년
007120,미래아이앤지
073110,엘엠에스
403790,MIDAS 코스피액티브
241520,DSC인베스트먼트
452200,민테크
468760,유진스팩10호
003960,사조대림
072990,에이치시티
760025,키움 전력 TOP5 ETN
234100,폴라리스세원
376900,로킷헬스케어
041020,폴라리스오피스
010100,한국무브넥스
200350,아티스트스튜디오
204020,그리티
279600,미디어젠
192820,코스맥스
122640,예스티
472920,HK 종합채권(AA-이상)액티브
264660,씨앤지하이테크
007210,벽산
048770,TPC로보틱스
056190,SFA
175140,아고스
106240,파인테크닉스
072870,메가스터디
281740,레이크머티리얼즈
010770,평화홀딩스
058650,세아홀딩스
480370,씨케이솔루션
520076,미래에셋 1.5X 천연가스 선물 ETN
433330,SOL 미국S&P500
012330,현대모비스
325020,KODEX 배당가치
420570,제이투케이바이오
179530,애드바이오텍
196230,RISE 단기통안채
000970,한국주철관
066970,엘앤에프
021820,세원정공
038680,에스넷
068760,셀트리온제약
039860,나노엔텍
288180,케이피항공산업
466920,SOL 조선TOP3플러스
610087,메리츠 WTI원유 선물 ETN(H)
451220,아이엠티
451760,컨텍
300120,라온피플
050960,수산아이앤티
285800,진영
073010,케이에스피
335870,윙스풋
238670,PLUS 스마트베타Quality채권혼합
007070,GS리테일
438900,HANARO Fn K-푸드
017480,삼현철강
127710,아시아경제
395400,SK리츠
215200,메가스터디교육
290690,아리바이오홀딩스
354500,ACE 코스닥150
372910,한컴라이프케어
700018,하나 인버스 2X 코스닥150 선물 ETN
0013P0,RISE 미국은행TOP10
348030,모비릭스
0141T0,SOL 중기종합채권(AA-이상)액티브
293940,신한알파리츠
105740,디케이락
001755,한양증권우
049800,우진플라임
081180,쎄크
005010,휴스틸
478440,미래에셋비전스팩6호
004980,성신양회
187270,신화콘텍
015020,이스타코
065690,파커스
107600,새빗켐
160550,NEW
094820,일진파워
091580,상신이디피
161580,필옵틱스
266360,KODEX K콘텐츠
038010,제일테크노스
053280,예스24
136340,RISE 중기우량회사채
469790,KIWOOM 코리아테크TOP10
203650,드림시큐리티
012320,경동인베스트
610099,메리츠 은 선물 ETN(H)
005490,POSCO홀딩스
100120,뷰웍스
449170,TIGER KOFR금리액티브(합성)
115480,씨유메디칼
004560,현대비앤지스틸
471780,TIGER 코리아테크액티브
112610,씨에스윈드
000860,강남제비스코
0041E0,KODEX 미국S&P500액티브
153270,KIWOOM 코스피100
205720,ACE 일본TOPIX인버스(합성 H)
062970,한국첨단소재
225590,패션플랫폼
204480,TIGER 차이나CSI300레버리지(합성)
340360,다보링크
214430,아이쓰리시스템
320000,한울반도체
142210,유니트론텍
204610,티쓰리
060380,동양에스텍
149980,하이로닉
004270,남성
011810,STX
272570,RISE 중장기국공채액티브
046890,서울반도체
084370,유진테크
227560,TIGER 200 생활소비재
433500,ACE 원자력TOP10
035150,백산
0036R0,RISE 미국휴머노이드로봇
002995,금호건설우
0048K0,KODEX 차이나휴머노이드로봇
500063,신한 인버스 코스닥 150 선물 ETN
042370,비츠로테크
054300,팬스타엔터프라이즈
066910,손오공
0154H0,KoAct 차이나바이오헬스케어액티브
203400,에이비온
000320,노루홀딩스
352540,KODEX 일본부동산리츠(H)
022220,티케이지애강
060310,3S
356540,ACE 종합채권(AA-이상)액티브
530139,삼성 iSelect 조선 TOP10 TR ETN
245620,EDGC
122900,아이마켓코리아
090355,노루페인트우
445690,BNK 주주가치액티브
487720,키움제10호스팩
389500,에스비비테크
089590,제주항공
008770,호텔신라
185680,KODEX 미국S&P바이오(합성)
141000,비아트론
452190,한빛레이저
530064,삼성 인버스 2X 구리 선물 ETN(H)
451000,PLUS 종합채권(AA-이상)액티브
054410,케이피티유
001230,동국홀딩스
009830,한화솔루션
453660,KODEX 미국S&P500경기소비재
017650,대림제지
322000,HD현대에너지솔루션
520080,미래에셋 미국 테크&반도체 TOP3 ETN
290670,대보마그네틱
009970,영원무역홀딩스
404540,TIGER KRX기후변화솔루션
017040,광명전기
253590,네오셈
492220,KB제31호스팩
0102X0,ACE 유럽방산TOP10
0051G0,SOL 미국원자력SMR
530114,삼성 인버스 2X S&P500 선물 ETN
451530,TIGER 국고채30년스트립액티브
444530,심플랫폼
086520,에코프로
486990,노타
610047,메리츠 인버스 국채3년 ETN
357550,석경에이티
488080,TIGER 반도체TOP10레버리지
121850,코이즈
033790,피노
302440,SK바이오사이언스
086900,메디톡스
032300,한국파마
032960,동일기연
276040,스코넥
096350,대창솔루션
0090B0,PLUS K방산소부장
010640,진양폴리
491630,RISE 미국반도체인버스(합성 H)
015750,성우하이텍
048550,SM C&C
114100,RISE 국고채3년
0164H0,한국제16호스팩
091230,TIGER 반도체
284430,KODEX 200미국채혼합50
025750,한솔홈데코
005830,DB손해보험
059090,미코
363570,KODEX 장기종합채권(AA-이상)액티브
211560,TIGER 배당성장
490470,세미파이브
036890,진성티이씨
760013,키움 레버리지 반도체TOP10 ETN
447770,TIGER 테슬라채권혼합Fn
000990,DB하이텍
084180,수성웹툰
448900,한국피아이엠
053260,금강철강
452260,한화갤러리아
337140,KODEX 코스피대형주
014950,삼익제약
476070,KODEX 글로벌비만치료제TOP2 Plus
042040,케이피엠테크
092040,아미코젠
123690,한국화장품
188260,세니젠
257370,피엔티엠에스
475080,KODEX 테슬라커버드콜채권혼합액티브
290560,파라택시스이더리움
443060,HD현대마린솔루션
0173Y0,KODEX 미국AI광통신네트워크
006110,삼아알미늄
036200,유니셈
060980,HL홀딩스
448570,FOCUS AI코리아액티브
237690,에스티팜
000087,하이트진로2우B
500051,신한 인버스 2X S&P500 선물 ETN
0224X0,1Q 엔비디아알파벳미국채혼합50
038540,상상인
004830,덕성
0002C0,에셋플러스 인도일등기업포커스20액티브
0166S0,PLUS K제조업핵심기업액티브
010130,고려아연
117700,KODEX 건설
066790,씨씨에스
114450,그린생명과학
0050E0,PLUS 미국AI에이전트
446770,ACE 글로벌반도체TOP4 Plus
027050,코리아나
103230,에스앤더블류
458350,에스팀
149950,아바텍
530056,삼성 인버스 2X 금 선물 ETN(H)
303030,지니틱스
036810,에프에스티
014285,금강공업우
180640,한진칼
004370,농심
377990,TIGER Fn신재생에너지
024800,유성티엔에스
332500,ACE 200TR
371150,RISE 차이나항셍테크
211270,AP위성
263770,유에스티
336680,탑런토탈솔루션
469900,하나31호스팩
002820,SUN&L
001040,CJ
238090,앤디포스
013990,아가방컴퍼니
460660,RISE 미국S&P배당킹
005680,삼영전자
440340,TIGER 글로벌멀티에셋TIF액티브
0104P0,TIGER 코리아배당다우존스위클리커버드콜
092200,디아이씨
141080,리가켐바이오
500037,신한 레버리지 금 선물 ETN
0139F0,TIGER 12월자동연장금융채(AA-이상)액티브
092790,넥스틸
580081,KB 인버스 2X 은 선물 ETN
428560,KODEX 미국ETF산업Top10 Indxx
0115C0,RISE 미국고배당다우존스TOP10
025870,신라에스지
105190,ACE 200
009140,경인전자
008060,대덕
054450,텔레칩스
264450,유비쿼스
267980,매일유업
570121,한투 금선물 ETN
610024,메리츠 인버스 미국채10년 ETN(H)
288620,에스프리즘
317690,퀀타매트릭스
530126,삼성 코리아 밸류업 TR ETN
026040,제이에스티나
530143,삼성 인버스 2X 은 선물 ETN
139260,TIGER 200 IT
148250,알엔투테크놀로지
348370,엔켐
005710,대원산업
292190,KODEX KRX300
496080,TIGER 코리아밸류업
405000,플라즈맵
445180,퓨릿
000725,현대건설우
0203S0,WON 삼성전자현대차채권혼합50
063760,이엘피
009835,한화솔루션우
000080,하이트진로
053080,케이엔솔
0005D0,SOL 전고체배터리&실리콘음극재
101530,해태제과식품
408920,메쎄이상
760022,키움 K방산 TOP5 ETN
610058,메리츠 인버스 3X 국채5년 ETN
017000,신원종합개발
417970,모델솔루션
078070,유비쿼스홀딩스
043220,티에스넥스젠
459790,KIWOOM 미국성장기업30액티브
025620,차AI헬스케어
360070,탑머티리얼
352560,KODEX 미국부동산리츠(H)
033270,유나이티드제약
422420,RISE 2차전지액티브
001420,태원물산
458250,TIGER 미국30년국채스트립액티브(합성 H)
089980,상아프론테크
018290,브이티
187870,디바이스
455850,SOL AI반도체소부장
199730,바이오인프라
381970,케이카
481190,SOL 미국테크TOP10
013570,디와이
610056,메리츠 인버스 3X 국채3년 ETN
498410,KODEX 금융고배당TOP10타겟위클리커버드콜
089150,케이씨티
148780,비큐AI
073640,테라사이언스
045970,코아시아
091700,파트론
018880,한온시스템
363280,티와이홀딩스
580087,KB 솔랙티브 인버스 천연가스 선물 ETN
101360,에코앤드림
140670,알에스오토메이션
482730,TIGER 미국S&P500타겟데일리커버드콜
099190,아이센스
382840,원준
476750,ACE 미국30년국채엔화노출액티브(H)
025560,미래산업
019770,서연탑메탈
123310,TIGER 인버스
006880,신송홀딩스
017510,세명전기
189690,포시에스
0172Y0,ACE K수출핵심TOP10산업액티브
003535,한화투자증권우
067920,이글루
303810,동국생명과학
203450,유니온바이오메트릭스
006400,삼성SDI
079370,제우스
044820,코스맥스비티아이
365780,ACE 국고채10년
024720,콜마홀딩스
396520,TIGER 차이나반도체FACTSET
580084,KB 인버스 2X 미국 S&P500 선물 ETN B
003620,KG모빌리티
043360,디지아이
095910,에스에너지
115570,스타플렉스
000210,DL
053050,지에스이
364960,TIGER BBIG
001630,종근당홀딩스
172670,에이엘티
900250,크리스탈신소재
0072R0,TIGER KRX금현물
105780,RISE 5대그룹주
480460,WON 한국부동산TOP3플러스
308430,셀비온
025820,이구산업
0082N0,카나프테라퓨틱스
024840,KBI메탈
095270,웨이브일렉트로
305050,ACE 코스피
458870,씨어스
412570,TIGER 2차전지TOP10레버리지
294570,쿠콘
033530,SJG세종
115450,HLB테라퓨틱스
143860,TIGER 헬스케어
005110,한창
500024,신한 인버스 콩 선물 ETN(H)
0085N0,ACE 미국10년국채액티브(H)
046120,오르비텍
000890,보해양조
379810,KODEX 미국나스닥100
200670,휴메딕스
421320,PLUS 우주항공
043260,성호전자
465780,마이티 26-09 특수채(AAA)액티브
407830,에셋플러스 글로벌플랫폼액티브
482680,미래에셋비전스팩7호
012790,신일제약
002920,유성기업
065370,위세아이텍
241690,유니테크노
0072Z0,KB제33호스팩
000950,전방
300610,TIGER K게임
473490,KIWOOM 글로벌AI반도체
278240,RISE 코스닥150선물레버리지
495050,RISE 코리아밸류업
580068,KB S&P 레버리지 WTI원유 선물 ETN B
051360,토비스
483320,ACE 엔비디아밸류체인액티브
046310,백금T&A
054800,아이디스홀딩스
057540,옴니시스템
134580,탑코미디어
223310,사토시홀딩스
013000,세우글로벌
323350,다원넥스뷰
000040,KR모터스
500030,신한 인버스 2X 은 선물 ETN(H)
004710,한솔테크닉스
224110,에이텍모빌리티
0085P0,ACE 미국10년국채액티브
570123,한투 은선물 ETN
500041,신한 인버스 2X 구리 선물 ETN
092230,KPX홀딩스
456040,OCI
484890,SOL 머니마켓액티브
139480,이마트
039310,세중
012450,한화에어로스페이스
070590,인티큐브
083310,엘오티베큠
426150,WON 대한민국국고채액티브
005360,모나미
0131D0,키움히어로제2호스팩
0166T0,PLUS 글로벌저작권핵심기업액티브
096630,에스코넥
145670,ACE 인버스
267440,RISE 미국장기국채선물(H)
069080,웹젠
000370,한화손해보험
250780,TIGER 코스닥150선물인버스
610089,메리츠 인버스 2X WTI원유 선물 ETN(H)
113810,디젠스
092780,DYP
248270,TIGER S&P글로벌헬스케어(합성)
550092,N2 월간 레버리지 방위산업 Top5 ETN
483570,KCGI 미국S&P500 TOP10
0086C0,TIGER 리츠부동산인프라10채권혼합액티브
066590,스모트로닉
090360,로보스타
520102,미래에셋 인버스 2X 코스피200 선물 ETN B
191420,테고사이언스
083660,CSA 코스믹
139320,TIGER 금은선물(H)
003580,HLB글로벌
005930,삼성전자
067770,세진티에스
005389,현대차3우B
010960,삼호개발
012750,에스원
413930,WON AI ESG액티브
225530,HC보광산업
001540,안국약품
0138T0,RISE 미국S&P500데일리고정커버드콜
044780,에이치케이
474920,에셋플러스 차이나일등기업포커스10액티브
580052,KB 인버스 2X 밀 선물 ETN
226330,신테카바이오
476760,ACE 미국30년국채액티브
570073,한투 인버스2X구리선물 ETN
610023,메리츠 레버리지 미국채10년 ETN(H)
456010,아이씨티케이
037070,파세코
377330,이지트로닉스
088790,진도
510027,대신 인버스 2X 코스닥 150 선물 ETN
033560,블루콤
005070,코스모신소재
272110,케이엔제이
610022,메리츠 미국채10년 ETN(H)
208350,지란지교시큐리티
219390,RISE 미국S&P원유생산기업(합성 H)
389140,포바이포
080720,한국유니온제약
001810,무림SP
138910,KODEX 구리선물(H)
329660,KODEX TRF5050
016250,SGC E&C
073490,LIG아큐버
476000,UNICORN 포스트IPO액티브
168580,ACE 중국본토CSI300
368600,아이씨에이치
119500,포메탈
199550,레이저옵텍
007610,선도전기
0215T0,HANARO 미국AI광통신TOP10
120115,코오롱인더우
401170,RISE 메타버스
217730,강스템바이오텍
241840,에이스토리
483020,KIWOOM 의료AI
478150,TIME 글로벌우주테크&방산액티브
441270,파인엠텍
445680,큐리옥스바이오시스템즈
016670,디모아
079160,CJ CGV
0089D0,KODEX 금융고배당TOP10
065950,웰크론
251370,와이엠티
079190,케스피온
034230,파라다이스
0127P0,ACE 미국대형성장주액티브
474610,RF시스템즈
360750,TIGER 미국S&P500
494210,SOL 미국500타겟데일리커버드콜액티브
479080,1Q 머니마켓액티브
412540,제일엠앤에스
438080,ACE 미국S&P500미국채혼합50액티브
530062,삼성 인버스 2X 은 선물 ETN(H)
417180,핑거스토리
016090,대현
395750,PLUS ESG가치주액티브
570065,한투 레버리지베트남VN30선물 ETN(H)
100030,인지소프트
025950,동신건설
065510,휴비츠
441800,TIME Korea플러스배당액티브
530117,삼성 코스피 200 TR ETN
074610,이엔플러스
003380,하림지주
036690,코맥스
487360,신한제14호스팩
051380,피씨디렉트
137950,제이씨케미칼
471990,KODEX AI반도체핵심장비
331380,포커스에이아이
232140,와이씨
122450,KX
610036,메리츠 인버스 2X 대표 농산물 선물 ETN(H)
051160,지어소프트
131370,알서포트
000020,동화약품
086890,이수앱지스
100910,KIWOOM KRX100
238200,비피도
453010,PLUS KOFR금리
077970,STX엔진
049470,비트플래닛
196450,코아시아씨엠
217500,러셀
500050,신한 레버리지 S&P500 선물 ETN
004310,현대약품
610063,메리츠 KIS CD금리투자 ETN
337120,KODEX 멀티팩터
450080,에코프로머티
367770,RISE 수소경제테마
084695,대상홀딩스우
177350,베셀
429000,TIGER 미국S&P500배당귀족
403850,더핑크퐁컴퍼니
580073,KB 레버리지 화웨이 밸류체인 ETN
570111,한투 3X레버리지미국채30년 ETN
442260,마이티 다이나믹퀀트액티브
065680,우주일렉트로
